1145.0,19.30901699437493,-25.40101138854337,18.190983005625043,-7.812721704955961,211.3,195.4,192.4,180.6,156.0,7.045809178921802,7.045809178921802,7.045809178921802,7.045809178921802,7.045809178921802,-0.9879229788135806,-0.9879229788135806,-0.9879229788135806,-0.9879229788135806,-0.9879229788135806
1202.0,-13.163118960624615,2.8531695488854605,-5.336881039375385,1.7633557568774194,234.2,216.3,185.1,139.3,103.5,11.29414220813327,11.29414220813327,11.29414220813327,11.29414220813327,11.29414220813327,-1.7443440192760609,-1.7443440192760609,-1.7443440192760609,-1.7443440192760609,-1.7443440192760609
538.0,-19.072949016875157,29.205237453723985,-22.427050983124857,10.163862714125855,130.0,165.9,193.0,187.2,143.2,7.6416517474929275,7.6416517474929275,7.6416517474929275,7.6416517474929275,7.6416517474929275,-1.320540521492068,-1.320540521492068,-1.320540521492068,-1.320540521492068,-1.320540521492068
900.0,11.809016994374986,-14.351604457004207,10.690983005625043,-2.2981404460339103,168.8,157.8,149.9,136.2,104.5,7.73190958207024,7.73190958207024,7.73190958207024,7.73190958207024,7.73190958207024,-0.9620646839280012,-0.9620646839280012,-0.9620646839280012,-0.9620646839280012,-0.9620646839280012
792.0,-30.399186938124444,16.616988753597195,-18.100813061875556,5.012552719206482,162.5,163.9,157.3,145.8,139.6,5.205616912306445,5.205616912306445,5.205616912306445,5.205616912306445,5.205616912306445,1.8176780440410063,1.8176780440410063,1.8176780440410063,1.8176780440410063,1.8176780440410063
834.0,9.163118960624615,5.930853086060713,1.3368810393753563,1.0368132288720588,174.6,172.8,156.8,125.6,96.7,7.5652960568870435,7.5652960568870435,7.5652960568870435,7.5652960568870435,7.5652960568870435,-1.6475643940916889,-1.6475643940916889,-1.6475643940916889,-1.6475643940916889,-1.6475643940916889
863.0,-24.072949016875157,40.34040109784005,-27.42705098312483,9.159805634694719,198.5,225.2,222.9,191.1,150.4,7.880782726273253,7.880782726273253,7.880782726273253,7.880782726273253,7.880782726273253,-1.5743083906556565,-1.5743083906556565,-1.5743083906556565,-1.5743083906556565,-1.5743083906556565
431.0,3.6631189606246437,-1.7633557568774194,-4.163118960624644,2.8531695488854605,93.3,111.6,132.6,136.0,112.2,5.470154381351174,5.470154381351174,5.470154381351174,5.470154381351174,5.470154381351174,1.926986162208717,1.926986162208717,1.926986162208717,1.926986162208717,1.926986162208717
1697.0,-9.444271909999202,-21.286514622496057,8.444271909999173,-14.470117319022036,318.1,278.3,231.9,179.9,148.3,13.87487543258679,13.87487543258679,13.87487543258679,13.87487543258679,13.87487543258679,-1.4532201216967902,-1.4532201216967902,-1.4532201216967902,-1.4532201216967902,-1.4532201216967902
863.0,-9.500000000000057,10.322864403533801,-9.500000000000028,2.436897721746798,180.2,192.7,197.1,183.2,164.9,5.6902820058121115,5.6902820058121115,5.6902820058121115,5.6902820058121115,5.6902820058121115,2.3742692700960886,2.3742692700960886,2.3742692700960886,2.3742692700960886,2.3742692700960886
